dataset,prediction,ground_truth
mitdb_232,"['OmniAnomaly', 'IForest', 'PCA', 'CNN', 'TimesNet', 'OFA', 'ALLM4TS', 'USAD', 'LSTMAD', 'KMeansAD', 'FITS', 'TranAD', 'EIF', 'CBLOF', 'OCSVM', 'KNN', 'Donut', 'RobustPCA', 'HBOS', 'MCD', 'COPOD', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'TimesNet', 'CNN', 'OFA', 'IForest', 'USAD', 'RobustPCA', 'FITS', 'TranAD', 'LSTMAD', 'ALLM4TS', 'Donut', 'MCD', 'CBLOF', 'COPOD', 'OCSVM', 'HBOS', 'AutoEncoder', 'KMeansAD', 'EIF', 'KNN', 'LOF', 'AnomalyTransformer']"
mitdb_233,"['OmniAnomaly', 'USAD', 'PCA', 'IForest', 'CNN', 'TimesNet', 'KMeansAD', 'ALLM4TS', 'OFA', 'EIF', 'TranAD', 'LSTMAD', 'HBOS', 'MCD', 'CBLOF', 'FITS', 'OCSVM', 'KNN', 'RobustPCA', 'Donut', 'COPOD', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'ALLM4TS', 'IForest', 'CNN', 'AnomalyTransformer', 'LSTMAD', 'TimesNet', 'MCD', 'CBLOF', 'COPOD', 'EIF', 'OCSVM', 'HBOS', 'AutoEncoder', 'FITS', 'KMeansAD', 'USAD', 'TranAD', 'PCA', 'OmniAnomaly', 'RobustPCA', 'KNN', 'LOF', 'Donut']"
mitdb_234,"['IForest', 'OmniAnomaly', 'TimesNet', 'CNN', 'PCA', 'USAD', 'OFA', 'LSTMAD', 'ALLM4TS', 'FITS', 'KMeansAD', 'EIF', 'TranAD', 'OCSVM', 'HBOS', 'RobustPCA', 'CBLOF', 'Donut', 'KNN', 'MCD', 'LOF', 'COPOD', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'CNN', 'TimesNet', 'KMeansAD', 'IForest', 'ALLM4TS', 'FITS', 'OmniAnomaly', 'PCA', 'LSTMAD', 'USAD', 'MCD', 'TranAD', 'COPOD', 'EIF', 'AnomalyTransformer', 'HBOS', 'AutoEncoder', 'OCSVM', 'Donut', 'RobustPCA', 'LOF', 'KNN', 'CBLOF']"
msl_c-1,"['KMeansAD', 'EIF', 'PCA', 'MCD', 'HBOS', 'OmniAnomaly', 'COPOD', 'TranAD', 'IForest', 'USAD', 'KNN', 'CNN', 'LSTMAD', 'CBLOF', 'LOF', 'ALLM4TS', 'OCSVM', 'TimesNet', 'AutoEncoder', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OFA', 'OmniAnomaly', 'KMeansAD', 'PCA', 'TimesNet', 'IForest', 'Donut', 'FITS', 'COPOD', 'HBOS', 'OCSVM', 'USAD', 'MCD', 'TranAD', 'AutoEncoder', 'EIF', 'CNN', 'KNN', 'LOF', 'LSTMAD', 'CBLOF', 'AnomalyTransformer', 'RobustPCA', 'ALLM4TS']"
msl_c-2,"['KMeansAD', 'MCD', 'PCA', 'OmniAnomaly', 'EIF', 'HBOS', 'COPOD', 'USAD', 'TranAD', 'IForest', 'KNN', 'CNN', 'LSTMAD', 'CBLOF', 'ALLM4TS', 'OCSVM', 'LOF', 'TimesNet', 'AutoEncoder', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'COPOD', 'OCSVM', 'AutoEncoder', 'HBOS', 'OFA', 'FITS', 'USAD', 'EIF', 'TranAD', 'CBLOF', 'KNN', 'TimesNet', 'LSTMAD', 'CNN', 'MCD', 'Donut', 'LOF', 'AnomalyTransformer', 'ALLM4TS', 'RobustPCA']"
msl_d-14,"['KMeansAD', 'MCD', 'HBOS', 'COPOD', 'EIF', 'PCA', 'OmniAnomaly', 'KNN', 'IForest', 'OCSVM', 'AutoEncoder', 'CBLOF', 'CNN', 'TranAD', 'LSTMAD', 'LOF', 'USAD', 'ALLM4TS', 'TimesNet', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['HBOS', 'AutoEncoder', 'OCSVM', 'COPOD', 'MCD', 'IForest', 'Donut', 'EIF', 'LOF', 'CBLOF', 'KMeansAD', 'TranAD', 'LSTMAD', 'ALLM4TS', 'KNN', 'CNN', 'USAD', 'AnomalyTransformer', 'OmniAnomaly', 'PCA', 'TimesNet', 'FITS', 'OFA', 'RobustPCA']"
msl_d-15,"['KMeansAD', 'EIF', 'COPOD', 'HBOS', 'MCD', 'PCA', 'OmniAnomaly', 'KNN', 'IForest', 'TranAD', 'CNN', 'CBLOF', 'LSTMAD', 'USAD', 'OCSVM', 'LOF', 'TimesNet', 'ALLM4TS', 'AutoEncoder', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['ALLM4TS', 'RobustPCA', 'OFA', 'Donut', 'OmniAnomaly', 'TranAD', 'PCA', 'FITS', 'TimesNet', 'CNN', 'LSTMAD', 'USAD', 'EIF', 'CBLOF', 'MCD', 'HBOS', 'OCSVM', 'LOF', 'KNN', 'COPOD', 'AnomalyTransformer', 'KMeansAD', 'AutoEncoder', 'IForest']"
msl_d-16,"['KMeansAD', 'EIF', 'HBOS', 'PCA', 'OmniAnomaly', 'COPOD', 'MCD', 'USAD', 'KNN', 'TranAD', 'IForest', 'LSTMAD', 'CNN', 'OCSVM', 'CBLOF', 'ALLM4TS', 'LOF', 'TimesNet', 'OFA', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'HBOS', 'COPOD', 'OCSVM', 'Donut', 'KNN', 'LOF', 'CBLOF', 'EIF', 'KMeansAD', 'PCA', 'OmniAnomaly', 'AnomalyTransformer', 'USAD', 'AutoEncoder', 'OFA', 'TranAD', 'TimesNet', 'LSTMAD', 'CNN', 'RobustPCA', 'FITS', 'ALLM4TS', 'MCD']"
msl_f-4,"['KMeansAD', 'PCA', 'OmniAnomaly', 'MCD', 'EIF', 'HBOS', 'USAD', 'IForest', 'TranAD', 'CNN', 'COPOD', 'KNN', 'LSTMAD', 'ALLM4TS', 'CBLOF', 'TimesNet', 'OFA', 'AutoEncoder', 'OCSVM', 'LOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OmniAnomaly', 'OFA', 'PCA', 'COPOD', 'KMeansAD', 'MCD', 'OCSVM', 'AutoEncoder', 'IForest', 'HBOS', 'EIF', 'CBLOF', 'USAD', 'CNN', 'LSTMAD', 'TranAD', 'TimesNet', 'Donut', 'FITS', 'KNN', 'LOF', 'AnomalyTransformer', 'RobustPCA', 'ALLM4TS']"
msl_f-5,"['MCD', 'KMeansAD', 'PCA', 'OmniAnomaly', 'EIF', 'HBOS', 'COPOD', 'CNN', 'IForest', 'USAD', 'KNN', 'TranAD', 'CBLOF', 'LSTMAD', 'ALLM4TS', 'AutoEncoder', 'TimesNet', 'OCSVM', 'OFA', 'LOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['ALLM4TS', 'RobustPCA', 'OmniAnomaly', 'PCA', 'CNN', 'TranAD', 'USAD', 'LSTMAD', 'Donut', 'TimesNet', 'FITS', 'IForest', 'AutoEncoder', 'MCD', 'OCSVM', 'OFA', 'CBLOF', 'COPOD', 'HBOS', 'LOF', 'EIF', 'KNN', 'AnomalyTransformer', 'KMeansAD']"
msl_f-7,"['KMeansAD', 'MCD', 'EIF', 'PCA', 'OmniAnomaly', 'HBOS', 'COPOD', 'IForest', 'USAD', 'CBLOF', 'TranAD', 'KNN', 'CNN', 'LSTMAD', 'TimesNet', 'ALLM4TS', 'AutoEncoder', 'OCSVM', 'OFA', 'LOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'KMeansAD', 'MCD', 'AutoEncoder', 'RobustPCA', 'COPOD', 'EIF', 'LSTMAD', 'HBOS', 'CNN', 'OFA', 'CBLOF', 'TranAD', 'FITS', 'KNN', 'AnomalyTransformer', 'TimesNet', 'USAD', 'ALLM4TS', 'Donut', 'LOF', 'OCSVM', 'OmniAnomaly', 'PCA']"
msl_f-8,"['KMeansAD', 'MCD', 'HBOS', 'EIF', 'PCA', 'COPOD', 'OmniAnomaly', 'IForest', 'KNN', 'USAD', 'TranAD', 'CNN', 'CBLOF', 'LSTMAD', 'AutoEncoder', 'OCSVM', 'TimesNet', 'LOF', 'ALLM4TS', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'Donut', 'AutoEncoder', 'COPOD', 'OCSVM', 'MCD', 'EIF', 'USAD', 'PCA', 'FITS', 'CBLOF', 'KNN', 'TranAD', 'TimesNet', 'OmniAnomaly', 'HBOS', 'CNN', 'AnomalyTransformer', 'LOF', 'LSTMAD', 'RobustPCA', 'KMeansAD', 'OFA', 'ALLM4TS']"
msl_m-1,"['KMeansAD', 'MCD', 'OmniAnomaly', 'PCA', 'HBOS', 'EIF', 'COPOD', 'KNN', 'CNN', 'USAD', 'TranAD', 'IForest', 'LSTMAD', 'ALLM4TS', 'CBLOF', 'LOF', 'OCSVM', 'TimesNet', 'OFA', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['KMeansAD', 'Donut', 'OFA', 'AutoEncoder', 'PCA', 'OmniAnomaly', 'LOF', 'AnomalyTransformer', 'KNN', 'FITS', 'CBLOF', 'TimesNet', 'USAD', 'LSTMAD', 'CNN', 'EIF', 'TranAD', 'HBOS', 'OCSVM', 'MCD', 'COPOD', 'IForest', 'RobustPCA', 'ALLM4TS']"
msl_m-2,"['KMeansAD', 'MCD', 'EIF', 'HBOS', 'COPOD', 'PCA', 'OmniAnomaly', 'KNN', 'CNN', 'IForest', 'TranAD', 'USAD', 'LSTMAD', 'CBLOF', 'ALLM4TS', 'LOF', 'TimesNet', 'AutoEncoder', 'OCSVM', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['ALLM4TS', 'OCSVM', 'Donut', 'MCD', 'AutoEncoder', 'OFA', 'RobustPCA', 'OmniAnomaly', 'PCA', 'TimesNet', 'CBLOF', 'TranAD', 'LSTMAD', 'FITS', 'CNN', 'EIF', 'HBOS', 'USAD', 'KNN', 'AnomalyTransformer', 'LOF', 'KMeansAD', 'COPOD', 'IForest']"
msl_m-3,"['KMeansAD', 'EIF', 'HBOS', 'PCA', 'MCD', 'OmniAnomaly', 'COPOD', 'KNN', 'IForest', 'TranAD', 'USAD', 'CNN', 'CBLOF', 'LSTMAD', 'ALLM4TS', 'OCSVM', 'LOF', 'TimesNet', 'AutoEncoder', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'ALLM4TS', 'COPOD', 'OCSVM', 'MCD', 'OmniAnomaly', 'PCA', 'HBOS', 'RobustPCA', 'CBLOF', 'TimesNet', 'TranAD', 'EIF', 'USAD', 'KNN', 'AutoEncoder', 'KMeansAD', 'LOF', 'AnomalyTransformer', 'Donut', 'OFA', 'FITS', 'CNN', 'LSTMAD']"
msl_m-4,"['KMeansAD', 'EIF', 'PCA', 'HBOS', 'MCD', 'OmniAnomaly', 'COPOD', 'IForest', 'USAD', 'TranAD', 'KNN', 'CNN', 'LSTMAD', 'ALLM4TS', 'CBLOF', 'OCSVM', 'LOF', 'TimesNet', 'AutoEncoder', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'OCSVM', 'MCD', 'COPOD', 'HBOS', 'CBLOF', 'EIF', 'KNN', 'Donut', 'TimesNet', 'USAD', 'AnomalyTransformer', 'TranAD', 'OmniAnomaly', 'LOF', 'PCA', 'KMeansAD', 'AutoEncoder', 'CNN', 'FITS', 'LSTMAD', 'OFA', 'RobustPCA', 'ALLM4TS']"
msl_m-5,"['KMeansAD', 'PCA', 'MCD', 'EIF', 'OmniAnomaly', 'HBOS', 'COPOD', 'IForest', 'TranAD', 'USAD', 'KNN', 'CNN', 'LSTMAD', 'ALLM4TS', 'CBLOF', 'OCSVM', 'LOF', 'AutoEncoder', 'TimesNet', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['KMeansAD', 'OmniAnomaly', 'PCA', 'OFA', 'IForest', 'HBOS', 'CBLOF', 'LOF', 'OCSVM', 'KNN', 'EIF', 'RobustPCA', 'USAD', 'COPOD', 'TimesNet', 'FITS', 'AnomalyTransformer', 'LSTMAD', 'Donut', 'TranAD', 'MCD', 'CNN', 'AutoEncoder', 'ALLM4TS']"
msl_m-6,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'MCD', 'PCA', 'OmniAnomaly', 'KNN', 'IForest', 'USAD', 'TranAD', 'LSTMAD', 'OCSVM', 'CNN', 'LOF', 'CBLOF', 'AutoEncoder', 'ALLM4TS', 'TimesNet', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['ALLM4TS', 'RobustPCA', 'PCA', 'OmniAnomaly', 'Donut', 'OFA', 'MCD', 'AutoEncoder', 'OCSVM', 'TranAD', 'IForest', 'LSTMAD', 'CNN', 'USAD', 'TimesNet', 'FITS', 'KNN', 'COPOD', 'LOF', 'AnomalyTransformer', 'CBLOF', 'HBOS', 'EIF', 'KMeansAD']"
msl_m-7,"['KMeansAD', 'MCD', 'COPOD', 'HBOS', 'EIF', 'PCA', 'OmniAnomaly', 'KNN', 'IForest', 'LSTMAD', 'CNN', 'USAD', 'TranAD', 'OCSVM', 'CBLOF', 'AutoEncoder', 'LOF', 'TimesNet', 'ALLM4TS', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'COPOD', 'HBOS', 'CBLOF', 'EIF', 'OCSVM', 'MCD', 'AutoEncoder', 'KMeansAD', 'ALLM4TS', 'KNN', 'PCA', 'OmniAnomaly', 'TranAD', 'TimesNet', 'CNN', 'USAD', 'LSTMAD', 'FITS', 'Donut', 'OFA', 'LOF', 'RobustPCA', 'AnomalyTransformer']"
msl_p-10,"['KMeansAD', 'MCD', 'EIF', 'HBOS', 'PCA', 'OmniAnomaly', 'COPOD', 'IForest', 'KNN', 'CBLOF', 'TranAD', 'USAD', 'CNN', 'ALLM4TS', 'LSTMAD', 'AutoEncoder', 'TimesNet', 'OCSVM', 'OFA', 'LOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OmniAnomaly', 'PCA', 'OFA', 'IForest', 'KMeansAD', 'ALLM4TS', 'FITS', 'CBLOF', 'USAD', 'TimesNet', 'KNN', 'TranAD', 'LSTMAD', 'CNN', 'HBOS', 'LOF', 'EIF', 'AutoEncoder', 'MCD', 'COPOD', 'OCSVM', 'Donut', 'AnomalyTransformer', 'RobustPCA']"
msl_p-11,"['MCD', 'KMeansAD', 'OmniAnomaly', 'PCA', 'EIF', 'HBOS', 'COPOD', 'IForest', 'USAD', 'CBLOF', 'CNN', 'KNN', 'TranAD', 'ALLM4TS', 'LSTMAD', 'AutoEncoder', 'TimesNet', 'OFA', 'OCSVM', 'FITS', 'LOF', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'KMeansAD', 'Donut', 'TranAD', 'USAD', 'TimesNet', 'PCA', 'LSTMAD', 'OmniAnomaly', 'CNN', 'MCD', 'EIF', 'CBLOF', 'OCSVM', 'KNN', 'COPOD', 'LOF', 'AutoEncoder', 'HBOS', 'FITS', 'AnomalyTransformer', 'OFA', 'RobustPCA', 'ALLM4TS']"
msl_p-14,"['KMeansAD', 'MCD', 'EIF', 'HBOS', 'PCA', 'OmniAnomaly', 'COPOD', 'IForest', 'KNN', 'CBLOF', 'USAD', 'TranAD', 'CNN', 'ALLM4TS', 'LSTMAD', 'AutoEncoder', 'OCSVM', 'TimesNet', 'OFA', 'LOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OmniAnomaly', 'PCA', 'IForest', 'OFA', 'KMeansAD', 'TimesNet', 'FITS', 'USAD', 'CBLOF', 'TranAD', 'CNN', 'LSTMAD', 'HBOS', 'KNN', 'LOF', 'EIF', 'MCD', 'AutoEncoder', 'Donut', 'OCSVM', 'COPOD', 'AnomalyTransformer', 'RobustPCA', 'ALLM4TS']"
msl_p-15,"['MCD', 'KMeansAD', 'PCA', 'OmniAnomaly', 'EIF', 'HBOS', 'COPOD', 'IForest', 'USAD', 'CNN', 'TranAD', 'KNN', 'CBLOF', 'ALLM4TS', 'LSTMAD', 'AutoEncoder', 'TimesNet', 'OFA', 'OCSVM', 'LOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'RobustPCA', 'Donut', 'TranAD', 'AutoEncoder', 'MCD', 'OCSVM', 'AnomalyTransformer', 'LOF', 'KNN', 'HBOS', 'COPOD', 'EIF', 'USAD', 'CBLOF', 'CNN', 'LSTMAD', 'KMeansAD', 'FITS', 'TimesNet', 'ALLM4TS', 'OFA', 'OmniAnomaly', 'PCA']"
msl_s-2,"['KMeansAD', 'MCD', 'HBOS', 'COPOD', 'EIF', 'PCA', 'OmniAnomaly', 'KNN', 'LSTMAD', 'LOF', 'OCSVM', 'USAD', 'TranAD', 'IForest', 'CNN', 'ALLM4TS', 'AutoEncoder', 'TimesNet', 'OFA', 'CBLOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['KMeansAD', 'IForest', 'OFA', 'PCA', 'OmniAnomaly', 'USAD', 'EIF', 'LOF', 'OCSVM', 'AutoEncoder', 'CBLOF', 'TranAD', 'LSTMAD', 'CNN', 'KNN', 'HBOS', 'COPOD', 'MCD', 'TimesNet', 'FITS', 'AnomalyTransformer', 'ALLM4TS', 'RobustPCA', 'Donut']"
msl_t-12,"['PCA', 'OmniAnomaly', 'MCD', 'KMeansAD', 'EIF', 'USAD', 'HBOS', 'TranAD', 'ALLM4TS', 'IForest', 'CNN', 'COPOD', 'KNN', 'CBLOF', 'LSTMAD', 'OFA', 'TimesNet', 'AutoEncoder', 'LOF', 'OCSVM', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OFA', 'PCA', 'OmniAnomaly', 'USAD', 'TimesNet', 'FITS', 'LSTMAD', 'CNN', 'RobustPCA', 'TranAD', 'OCSVM', 'LOF', 'KMeansAD', 'HBOS', 'KNN', 'Donut', 'ALLM4TS', 'AnomalyTransformer', 'COPOD', 'EIF', 'CBLOF', 'AutoEncoder', 'MCD', 'IForest']"
msl_t-13,"['MCD', 'PCA', 'OmniAnomaly', 'KMeansAD', 'EIF', 'HBOS', 'CNN', 'COPOD', 'IForest', 'USAD', 'KNN', 'TranAD', 'CBLOF', 'ALLM4TS', 'LSTMAD', 'AutoEncoder', 'OFA', 'TimesNet', 'FITS', 'OCSVM', 'LOF', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['RobustPCA', 'PCA', 'Donut', 'OmniAnomaly', 'KMeansAD', 'TimesNet', 'FITS', 'IForest', 'KNN', 'CBLOF', 'COPOD', 'LOF', 'OCSVM', 'USAD', 'ALLM4TS', 'EIF', 'MCD', 'AutoEncoder', 'HBOS', 'AnomalyTransformer', 'LSTMAD', 'TranAD', 'CNN', 'OFA']"
msl_t-4,"['KMeansAD', 'MCD', 'EIF', 'COPOD', 'HBOS', 'PCA', 'OmniAnomaly', 'KNN', 'IForest', 'CNN', 'USAD', 'TranAD', 'CBLOF', 'LSTMAD', 'AutoEncoder', 'OCSVM', 'ALLM4TS', 'OFA', 'LOF', 'TimesNet', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OCSVM', 'AutoEncoder', 'MCD', 'KNN', 'AnomalyTransformer', 'COPOD', 'LOF', 'EIF', 'HBOS', 'RobustPCA', 'CBLOF', 'IForest', 'TranAD', 'USAD', 'FITS', 'KMeansAD', 'LSTMAD', 'TimesNet', 'CNN', 'ALLM4TS', 'OmniAnomaly', 'PCA', 'OFA', 'Donut']"
msl_t-5,"['KMeansAD', 'MCD', 'EIF', 'COPOD', 'HBOS', 'PCA', 'OmniAnomaly', 'KNN', 'IForest', 'AutoEncoder', 'OCSVM', 'USAD', 'LSTMAD', 'CNN', 'TranAD', 'CBLOF', 'LOF', 'ALLM4TS', 'TimesNet', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['KMeansAD', 'OmniAnomaly', 'PCA', 'AutoEncoder', 'LOF', 'OCSVM', 'KNN', 'EIF', 'COPOD', 'HBOS', 'CBLOF', 'MCD', 'USAD', 'FITS', 'OFA', 'CNN', 'LSTMAD', 'TranAD', 'IForest', 'TimesNet', 'RobustPCA', 'AnomalyTransformer', 'Donut', 'ALLM4TS']"
msl_t-8,"['KMeansAD', 'MCD', 'EIF', 'COPOD', 'PCA', 'HBOS', 'OmniAnomaly', 'LSTMAD', 'KNN', 'USAD', 'TranAD', 'LOF', 'IForest', 'CNN', 'OCSVM', 'ALLM4TS', 'AutoEncoder', 'TimesNet', 'CBLOF', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['KMeansAD', 'IForest', 'ALLM4TS', 'USAD', 'PCA', 'OmniAnomaly', 'EIF', 'AutoEncoder', 'COPOD', 'OCSVM', 'TranAD', 'MCD', 'LOF', 'OFA', 'LSTMAD', 'HBOS', 'CBLOF', 'TimesNet', 'CNN', 'FITS', 'Donut', 'KNN', 'RobustPCA', 'AnomalyTransformer']"
opportunity_s1-adl2,"['MCD', 'AutoEncoder', 'OmniAnomaly', 'ALLM4TS', 'CNN', 'LSTMAD', 'PCA', 'OFA', 'TimesNet', 'KMeansAD', 'USAD', 'TranAD', 'IForest', 'OCSVM', 'LOF', 'CBLOF', 'COPOD', 'HBOS', 'FITS', 'EIF', 'Donut', 'RobustPCA', 'KNN', 'AnomalyTransformer']","['CBLOF', 'MCD', 'IForest', 'OCSVM', 'USAD', 'TranAD', 'Donut', 'PCA', 'OmniAnomaly', 'EIF', 'LOF', 'CNN', 'LSTMAD', 'COPOD', 'AutoEncoder', 'HBOS', 'KMeansAD', 'AnomalyTransformer', 'ALLM4TS', 'KNN', 'TimesNet', 'FITS', 'OFA', 'RobustPCA']"
opportunity_s1-adl3,"['MCD', 'AutoEncoder', 'ALLM4TS', 'OmniAnomaly', 'PCA', 'LSTMAD', 'OFA', 'CNN', 'TimesNet', 'KMeansAD', 'USAD', 'TranAD', 'IForest', 'OCSVM', 'LOF', 'CBLOF', 'COPOD', 'HBOS', 'FITS', 'RobustPCA', 'EIF', 'Donut', 'KNN', 'AnomalyTransformer']","['MCD', 'CBLOF', 'OCSVM', 'IForest', 'COPOD', 'Donut', 'HBOS', 'KMeansAD', 'TranAD', 'PCA', 'OmniAnomaly', 'LSTMAD', 'AutoEncoder', 'USAD', 'AnomalyTransformer', 'LOF', 'CNN', 'EIF', 'KNN', 'ALLM4TS', 'FITS', 'TimesNet', 'OFA', 'RobustPCA']"
opportunity_s1-adl4,"['MCD', 'AutoEncoder', 'OmniAnomaly', 'ALLM4TS', 'PCA', 'CNN', 'LSTMAD', 'OFA', 'TimesNet', 'USAD', 'KMeansAD', 'TranAD', 'IForest', 'OCSVM', 'LOF', 'CBLOF', 'HBOS', 'COPOD', 'EIF', 'FITS', 'RobustPCA', 'Donut', 'KNN', 'AnomalyTransformer']","['MCD', 'OCSVM', 'IForest', 'AutoEncoder', 'EIF', 'COPOD', 'CBLOF', 'Donut', 'USAD', 'LSTMAD', 'TranAD', 'OmniAnomaly', 'PCA', 'LOF', 'CNN', 'HBOS', 'KMeansAD', 'AnomalyTransformer', 'KNN', 'ALLM4TS', 'FITS', 'RobustPCA', 'OFA', 'TimesNet']"
opportunity_s1-adl5,"['MCD', 'ALLM4TS', 'AutoEncoder', 'OmniAnomaly', 'LSTMAD', 'OFA', 'PCA', 'TimesNet', 'CNN', 'KMeansAD', 'USAD', 'TranAD', 'IForest', 'OCSVM', 'CBLOF', 'LOF', 'FITS', 'HBOS', 'COPOD', 'RobustPCA', 'Donut', 'EIF', 'KNN', 'AnomalyTransformer']","['MCD', 'CBLOF', 'OCSVM', 'COPOD', 'IForest', 'AutoEncoder', 'Donut', 'TranAD', 'USAD', 'PCA', 'OmniAnomaly', 'LSTMAD', 'HBOS', 'EIF', 'CNN', 'KMeansAD', 'LOF', 'AnomalyTransformer', 'ALLM4TS', 'KNN', 'FITS', 'OFA', 'RobustPCA', 'TimesNet']"
opportunity_s2-adl1,"['MCD', 'AutoEncoder', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'CNN', 'LSTMAD', 'USAD', 'OFA', 'TranAD', 'TimesNet', 'IForest', 'KMeansAD', 'OCSVM', 'LOF', 'HBOS', 'COPOD', 'CBLOF', 'FITS', 'RobustPCA', 'EIF', 'Donut', 'KNN', 'AnomalyTransformer']","['CBLOF', 'IForest', 'MCD', 'KMeansAD', 'AutoEncoder', 'COPOD', 'KNN', 'PCA', 'OmniAnomaly', 'USAD', 'LOF', 'EIF', 'HBOS', 'TranAD', 'Donut', 'LSTMAD', 'CNN', 'OCSVM', 'AnomalyTransformer', 'ALLM4TS', 'FITS', 'OFA', 'TimesNet', 'RobustPCA']"
opportunity_s2-adl2,"['MCD', 'AutoEncoder', 'OmniAnomaly', 'LSTMAD', 'ALLM4TS', 'PCA', 'CNN', 'TimesNet', 'OFA', 'USAD', 'KMeansAD', 'TranAD', 'IForest', 'LOF', 'OCSVM', 'CBLOF', 'COPOD', 'FITS', 'HBOS', 'RobustPCA', 'Donut', 'EIF', 'KNN', 'AnomalyTransformer']","['IForest', 'MCD', 'KMeansAD', 'EIF', 'AutoEncoder', 'CBLOF', 'OCSVM', 'KNN', 'COPOD', 'TranAD', 'USAD', 'LOF', 'OmniAnomaly', 'PCA', 'Donut', 'LSTMAD', 'HBOS', 'CNN', 'AnomalyTransformer', 'ALLM4TS', 'FITS', 'TimesNet', 'OFA', 'RobustPCA']"
opportunity_s3-adl3,"['MCD', 'AutoEncoder', 'OmniAnomaly', 'ALLM4TS', 'PCA', 'CNN', 'OFA', 'LSTMAD', 'TimesNet', 'USAD', 'TranAD', 'KMeansAD', 'IForest', 'OCSVM', 'LOF', 'Donut', 'CBLOF', 'FITS', 'HBOS', 'COPOD', 'RobustPCA', 'EIF', 'KNN', 'AnomalyTransformer']","['IForest', 'MCD', 'CBLOF', 'KNN', 'KMeansAD', 'LOF', 'EIF', 'AutoEncoder', 'PCA', 'OmniAnomaly', 'Donut', 'TranAD', 'USAD', 'LSTMAD', 'OCSVM', 'HBOS', 'CNN', 'COPOD', 'AnomalyTransformer', 'TimesNet', 'ALLM4TS', 'FITS', 'OFA', 'RobustPCA']"
opportunity_s3-adl4,"['MCD', 'AutoEncoder', 'ALLM4TS', 'OmniAnomaly', 'PCA', 'OFA', 'LSTMAD', 'CNN', 'TimesNet', 'KMeansAD', 'USAD', 'TranAD', 'IForest', 'OCSVM', 'LOF', 'CBLOF', 'FITS', 'Donut', 'HBOS', 'COPOD', 'RobustPCA', 'EIF', 'KNN', 'AnomalyTransformer']","['IForest', 'MCD', 'COPOD', 'KMeansAD', 'AutoEncoder', 'EIF', 'CBLOF', 'PCA', 'OmniAnomaly', 'CNN', 'LOF', 'LSTMAD', 'Donut', 'TranAD', 'USAD', 'KNN', 'HBOS', 'OCSVM', 'AnomalyTransformer', 'ALLM4TS', 'TimesNet', 'FITS', 'OFA', 'RobustPCA']"
