dataset,prediction,ground_truth
svdb_808,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'OCSVM', 'USAD', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'CNN', 'LSTMAD', 'TimesNet', 'USAD', 'IForest', 'TranAD', 'Donut', 'FITS', 'KMeansAD', 'RobustPCA', 'EIF', 'LOF', 'KNN', 'AnomalyTransformer', 'COPOD', 'OCSVM', 'AutoEncoder', 'HBOS', 'MCD', 'CBLOF']"
svdb_809,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'IForest', 'CNN', 'LSTMAD', 'KMeansAD', 'TimesNet', 'FITS', 'USAD', 'Donut', 'TranAD', 'RobustPCA', 'MCD', 'COPOD', 'CBLOF', 'OCSVM', 'HBOS', 'AutoEncoder', 'EIF', 'LOF', 'AnomalyTransformer', 'KNN']"
svdb_810,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'KNN', 'USAD', 'TranAD', 'LSTMAD', 'OFA', 'FITS', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'ALLM4TS', 'OFA', 'CNN', 'LSTMAD', 'USAD', 'RobustPCA', 'TranAD', 'Donut', 'TimesNet', 'FITS', 'IForest', 'KMeansAD', 'MCD', 'COPOD', 'EIF', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'KNN', 'LOF', 'CBLOF']"
svdb_811,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'ALLM4TS', 'CNN', 'OmniAnomaly', 'PCA', 'LSTMAD', 'USAD', 'TranAD', 'IForest', 'Donut', 'TimesNet', 'KMeansAD', 'FITS', 'AnomalyTransformer', 'OCSVM', 'MCD', 'CBLOF', 'AutoEncoder', 'HBOS', 'LOF', 'KNN', 'COPOD', 'RobustPCA', 'EIF']"
svdb_812,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'OCSVM', 'USAD', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'CNN', 'LSTMAD', 'IForest', 'KMeansAD', 'TimesNet', 'USAD', 'TranAD', 'Donut', 'FITS', 'RobustPCA', 'COPOD', 'MCD', 'EIF', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'LOF', 'KNN', 'CBLOF']"
svdb_820,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'IForest', 'OFA', 'FITS', 'CNN', 'LSTMAD', 'KMeansAD', 'AnomalyTransformer', 'ALLM4TS', 'MCD', 'COPOD', 'TimesNet', 'USAD', 'CBLOF', 'OCSVM', 'HBOS', 'AutoEncoder', 'TranAD', 'RobustPCA', 'EIF', 'Donut', 'LOF', 'KNN']"
svdb_821,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'LSTMAD', 'OFA', 'USAD', 'TranAD', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'CNN', 'IForest', 'FITS', 'LSTMAD', 'TimesNet', 'USAD', 'TranAD', 'RobustPCA', 'OCSVM', 'MCD', 'HBOS', 'AutoEncoder', 'LOF', 'KNN', 'COPOD', 'AnomalyTransformer', 'CBLOF', 'KMeansAD', 'OFA', 'EIF', 'Donut', 'ALLM4TS']"
svdb_822,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'USAD', 'FITS', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'KMeansAD', 'RobustPCA', 'EIF', 'FITS', 'Donut', 'AnomalyTransformer', 'LOF', 'KNN', 'CBLOF', 'TimesNet', 'HBOS', 'AutoEncoder', 'COPOD', 'OCSVM', 'MCD', 'ALLM4TS', 'TranAD', 'USAD', 'IForest', 'LSTMAD', 'CNN']"
svdb_825,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['CNN', 'FITS', 'LSTMAD', 'PCA', 'OmniAnomaly', 'OFA', 'AnomalyTransformer', 'ALLM4TS', 'TranAD', 'USAD', 'LOF', 'KNN', 'OCSVM', 'HBOS', 'AutoEncoder', 'CBLOF', 'MCD', 'RobustPCA', 'COPOD', 'TimesNet', 'IForest', 'EIF', 'Donut', 'KMeansAD']"
svdb_827,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'CBLOF', 'KNN', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'IForest', 'CNN', 'OFA', 'RobustPCA', 'LSTMAD', 'Donut', 'MCD', 'OCSVM', 'FITS', 'COPOD', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'KMeansAD', 'EIF', 'ALLM4TS', 'LOF', 'KNN', 'CBLOF', 'TranAD', 'USAD', 'TimesNet']"
svdb_840,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'OFA', 'IForest', 'CNN', 'ALLM4TS', 'LSTMAD', 'FITS', 'TimesNet', 'USAD', 'Donut', 'TranAD', 'KMeansAD', 'CBLOF', 'MCD', 'AnomalyTransformer', 'OCSVM', 'KNN', 'LOF', 'COPOD', 'AutoEncoder', 'HBOS', 'EIF', 'RobustPCA']"
svdb_841,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'TimesNet', 'CNN', 'LSTMAD', 'AnomalyTransformer', 'IForest', 'FITS', 'RobustPCA', 'USAD', 'EIF', 'COPOD', 'CBLOF', 'LOF', 'KNN', 'HBOS', 'AutoEncoder', 'OCSVM', 'MCD', 'Donut', 'KMeansAD', 'TranAD']"
svdb_842,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'LSTMAD', 'OFA', 'USAD', 'TranAD', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'LSTMAD', 'KMeansAD', 'PCA', 'OmniAnomaly', 'IForest', 'CNN', 'FITS', 'TimesNet', 'Donut', 'ALLM4TS', 'USAD', 'CBLOF', 'COPOD', 'MCD', 'TranAD', 'AutoEncoder', 'HBOS', 'OCSVM', 'RobustPCA', 'AnomalyTransformer', 'EIF', 'KNN', 'LOF']"
svdb_843,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'KNN', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'LSTMAD', 'TimesNet', 'Donut', 'PCA', 'OmniAnomaly', 'CNN', 'KMeansAD', 'TranAD', 'FITS', 'USAD', 'ALLM4TS', 'IForest', 'COPOD', 'MCD', 'EIF', 'AnomalyTransformer', 'OCSVM', 'AutoEncoder', 'HBOS', 'LOF', 'KNN', 'CBLOF', 'RobustPCA']"
svdb_845,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'KMeansAD', 'IForest', 'ALLM4TS', 'LSTMAD', 'OmniAnomaly', 'PCA', 'CNN', 'FITS', 'TimesNet', 'MCD', 'Donut', 'COPOD', 'EIF', 'USAD', 'OCSVM', 'HBOS', 'AutoEncoder', 'TranAD', 'LOF', 'KNN', 'AnomalyTransformer', 'CBLOF', 'RobustPCA']"
svdb_846,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'ALLM4TS', 'KMeansAD', 'PCA', 'OmniAnomaly', 'MCD', 'HBOS', 'AutoEncoder', 'OCSVM', 'LSTMAD', 'COPOD', 'FITS', 'Donut', 'CNN', 'KNN', 'LOF', 'EIF', 'AnomalyTransformer', 'USAD', 'CBLOF', 'TranAD', 'RobustPCA', 'IForest', 'TimesNet']"
svdb_847,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'CBLOF', 'KNN', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'OFA', 'ALLM4TS', 'IForest', 'CNN', 'LSTMAD', 'KMeansAD', 'USAD', 'AnomalyTransformer', 'TranAD', 'Donut', 'FITS', 'TimesNet', 'RobustPCA', 'COPOD', 'CBLOF', 'MCD', 'OCSVM', 'AutoEncoder', 'HBOS', 'EIF', 'KNN', 'LOF']"
svdb_849,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'OFA', 'KNN', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'ALLM4TS', 'PCA', 'OmniAnomaly', 'CNN', 'LSTMAD', 'TimesNet', 'FITS', 'KMeansAD', 'USAD', 'Donut', 'TranAD', 'IForest', 'CBLOF', 'OCSVM', 'MCD', 'HBOS', 'AutoEncoder', 'COPOD', 'RobustPCA', 'KNN', 'LOF', 'AnomalyTransformer', 'EIF']"
svdb_850,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'LSTMAD', 'CNN', 'IForest', 'RobustPCA', 'KMeansAD', 'ALLM4TS', 'Donut', 'USAD', 'FITS', 'TranAD', 'TimesNet', 'COPOD', 'MCD', 'CBLOF', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'LOF', 'KNN', 'EIF']"
svdb_851,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'ALLM4TS', 'OFA', 'CNN', 'TimesNet', 'FITS', 'RobustPCA', 'USAD', 'TranAD', 'LSTMAD', 'Donut', 'IForest', 'COPOD', 'MCD', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'EIF', 'LOF', 'KNN', 'CBLOF', 'KMeansAD']"
svdb_852,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'KNN', 'USAD', 'LSTMAD', 'TranAD', 'OFA', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'CNN', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'IForest', 'KMeansAD', 'FITS', 'LSTMAD', 'TimesNet', 'RobustPCA', 'USAD', 'TranAD', 'EIF', 'COPOD', 'Donut', 'AnomalyTransformer', 'CBLOF', 'AutoEncoder', 'HBOS', 'MCD', 'LOF', 'KNN', 'OCSVM']"
svdb_853,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'CNN', 'LSTMAD', 'IForest', 'KMeansAD', 'FITS', 'TimesNet', 'AnomalyTransformer', 'USAD', 'TranAD', 'Donut', 'EIF', 'COPOD', 'CBLOF', 'AutoEncoder', 'HBOS', 'OCSVM', 'MCD', 'KNN', 'LOF', 'RobustPCA']"
svdb_854,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'OmniAnomaly', 'PCA', 'OFA', 'CNN', 'LSTMAD', 'FITS', 'ALLM4TS', 'TimesNet', 'USAD', 'KMeansAD', 'TranAD', 'Donut', 'EIF', 'COPOD', 'AnomalyTransformer', 'CBLOF', 'LOF', 'KNN', 'OCSVM', 'AutoEncoder', 'HBOS', 'RobustPCA', 'MCD']"
svdb_855,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'CNN', 'KMeansAD', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'LSTMAD', 'CBLOF', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'USAD', 'TranAD', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'IForest', 'TimesNet', 'ALLM4TS', 'OFA', 'LSTMAD', 'CNN', 'FITS', 'RobustPCA', 'Donut', 'USAD', 'TranAD', 'KMeansAD', 'COPOD', 'EIF', 'AnomalyTransformer', 'MCD', 'AutoEncoder', 'HBOS', 'KNN', 'LOF', 'CBLOF', 'OCSVM']"
svdb_856,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'LSTMAD', 'CNN', 'USAD', 'TimesNet', 'TranAD', 'IForest', 'FITS', 'Donut', 'RobustPCA', 'KMeansAD', 'COPOD', 'CBLOF', 'HBOS', 'EIF', 'LOF', 'AnomalyTransformer', 'KNN', 'MCD', 'AutoEncoder', 'OCSVM']"
svdb_857,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'IForest', 'CNN', 'LSTMAD', 'TimesNet', 'KMeansAD', 'USAD', 'TranAD', 'Donut', 'FITS', 'RobustPCA', 'EIF', 'COPOD', 'MCD', 'CBLOF', 'AutoEncoder', 'HBOS', 'OCSVM', 'LOF', 'AnomalyTransformer', 'KNN']"
svdb_858,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'LSTMAD', 'CNN', 'IForest', 'TimesNet', 'Donut', 'USAD', 'TranAD', 'RobustPCA', 'FITS', 'MCD', 'OCSVM', 'AutoEncoder', 'CBLOF', 'AnomalyTransformer', 'EIF', 'LOF', 'KNN', 'COPOD', 'HBOS', 'KMeansAD']"
svdb_859,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'LSTMAD', 'CNN', 'ALLM4TS', 'FITS', 'TimesNet', 'USAD', 'TranAD', 'MCD', 'Donut', 'COPOD', 'OCSVM', 'HBOS', 'AutoEncoder', 'EIF', 'RobustPCA', 'AnomalyTransformer', 'KNN', 'LOF', 'CBLOF']"
svdb_860,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'TimesNet', 'OFA', 'FITS', 'CNN', 'LSTMAD', 'RobustPCA', 'USAD', 'TranAD', 'ALLM4TS', 'Donut', 'MCD', 'AnomalyTransformer', 'OCSVM', 'HBOS', 'AutoEncoder', 'COPOD', 'KNN', 'LOF', 'IForest', 'EIF', 'CBLOF', 'KMeansAD']"
svdb_861,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'PCA', 'OmniAnomaly', 'KMeansAD', 'FITS', 'CNN', 'LSTMAD', 'EIF', 'MCD', 'COPOD', 'ALLM4TS', 'AutoEncoder', 'HBOS', 'OCSVM', 'AnomalyTransformer', 'LOF', 'KNN', 'CBLOF', 'USAD', 'Donut', 'TranAD', 'TimesNet', 'RobustPCA', 'OFA']"
svdb_862,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'AnomalyTransformer', 'FITS', 'MCD', 'OCSVM', 'AutoEncoder', 'KMeansAD', 'CBLOF', 'CNN', 'KNN', 'LOF', 'LSTMAD', 'TranAD', 'TimesNet', 'USAD', 'HBOS', 'EIF', 'OmniAnomaly', 'PCA', 'COPOD', 'Donut', 'RobustPCA', 'ALLM4TS', 'OFA']"
svdb_863,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'USAD', 'FITS', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['CNN', 'PCA', 'OmniAnomaly', 'LSTMAD', 'OFA', 'RobustPCA', 'TimesNet', 'ALLM4TS', 'FITS', 'IForest', 'KMeansAD', 'USAD', 'TranAD', 'MCD', 'COPOD', 'Donut', 'OCSVM', 'EIF', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'KNN', 'LOF', 'CBLOF']"
svdb_864,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'CNN', 'LSTMAD', 'TimesNet', 'Donut', 'RobustPCA', 'USAD', 'FITS', 'TranAD', 'MCD', 'OCSVM', 'COPOD', 'AutoEncoder', 'HBOS', 'IForest', 'LOF', 'KNN', 'AnomalyTransformer', 'EIF', 'KMeansAD', 'CBLOF']"
svdb_865,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'CNN', 'TimesNet', 'FITS', 'Donut', 'LSTMAD', 'USAD', 'TranAD', 'RobustPCA', 'COPOD', 'MCD', 'CBLOF', 'OCSVM', 'HBOS', 'AutoEncoder', 'IForest', 'EIF', 'AnomalyTransformer', 'LOF', 'KNN', 'KMeansAD']"
svdb_866,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'LSTMAD', 'OFA', 'USAD', 'TranAD', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'ALLM4TS', 'KMeansAD', 'LSTMAD', 'IForest', 'CNN', 'FITS', 'TimesNet', 'MCD', 'USAD', 'OmniAnomaly', 'PCA', 'TranAD', 'COPOD', 'OCSVM', 'AutoEncoder', 'HBOS', 'Donut', 'EIF', 'LOF', 'KNN', 'AnomalyTransformer', 'RobustPCA', 'CBLOF']"
svdb_867,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'CBLOF', 'KNN', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'KMeansAD', 'IForest', 'ALLM4TS', 'TimesNet', 'CNN', 'LSTMAD', 'AnomalyTransformer', 'KNN', 'LOF', 'AutoEncoder', 'HBOS', 'FITS', 'OCSVM', 'CBLOF', 'MCD', 'COPOD', 'EIF', 'RobustPCA', 'TranAD', 'USAD', 'Donut', 'PCA', 'OmniAnomaly']"
svdb_868,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'CNN', 'OFA', 'KMeansAD', 'LSTMAD', 'ALLM4TS', 'TimesNet', 'MCD', 'COPOD', 'EIF', 'FITS', 'OCSVM', 'AutoEncoder', 'HBOS', 'PCA', 'OmniAnomaly', 'AnomalyTransformer', 'LOF', 'KNN', 'CBLOF', 'RobustPCA', 'USAD', 'Donut', 'TranAD']"
